Ndufa4,7.03251465419337,6.6114021767572,6.63703673290829,6.50786837546456,6.60333570640621,6.3016515271767,6.66672400513116,6.98609438051701,6.87116892531945,5.88598550641786,6.23624555151793,5.2562875729119,6.37226022147193,6.98465374625617,0,6.75286559486938,6.70978056459725,6.78228450991235,6.60171322235393,6.86467733509344,0,5.46255515814809,0,6.27321637491645,7.57185870947231,7.17435484842788,6.975496618383,6.74158305572891,6.63480958513755,0,6.76730830752765,7.24798723136149,6.71278394988136,6.9248682877496,6.61929774313123,6.42453395383863,6.61567936902043,6.51826476410564,6.73474520089454,5.32952509473409,6.09686691050251,6.60149453089228,5.54695061764821,6.49595742935603,6.9405734449645,5.25830192408985,6.18145994894223,6.18535009092407,0,5.43338219647635,6.38084090097816,6.6688065949972,6.58159566003142,6.96943611399584,6.73035570413729,6.47860097028443,6.44469418366035,6.33635525502255,6.57470103306987,6.99130247160467,6.98212607944294,6.45950126879356,6.20946582304503,7.00867318659778,6.09755041612254,6.9332438811194,6.57616207108451,6.7050566793196,6.44733402604845,6.87164229046929,0,6.85465309432733,6.44110504807282,6.93562508686727,0,6.91615059285307,6.56619687696496,7.00569055374731,6.74415616088441,6.61607319337226
S100a1,0,6.45369000378462,5.5472016273376,6.51059394557516,5.38045345205377,6.31099968261144,6.87787741696335,5.14475563264986,6.89599987099669,6.35908189222739,6.88243922878629,4.3956899653367,7.02887510404905,4.73689442849861,0,0,4.71912200734522,0,5.83839855680748,7.00977801992611,0,7.31648201449223,0,0,0,0,0,5.96279152000014,6.48607732306714,0,0,0,6.696147264618,6.89350729549895,6.75143877681998,5.58758729404791,5.50412164062951,6.62078243978623,6.55917883653733,6.74761641269845,6.53900368499175,6.27140102633995,6.79730285893835,6.2971131380022,0,0,6.02378072911859,0,0,6.25738954937355,6.22077355040675,6.62663083603892,6.57255908028843,6.3427580312156,6.45634794135063,5.70611227381296,6.59252748380929,0,6.40745390017593,6.92260175781608,0,6.2684877850255,6.53392232699573,0,6.43967084773638,0,6.13801372239342,7.02185086076964,6.56053218604362,0,0,0,0,0,0,5.21416450145952,0,6.12696201322916,6.86963084142408,6.95463398892436
Ppib,3.74876857682609,6.58618962461705,7.06759464980772,6.27753043326645,6.19784633406621,6.54226245720544,5.77617264819384,6.5001023716046,7.09457007070114,6.61829515710266,6.69317819010575,6.53213161769111,6.85151993855475,6.78514778756176,6.72047533731846,6.54400067717615,3.6295297754227,0,6.82814129419076,6.77264111010043,0,0,6.95389725810043,7.10901700278609,7.35490273035155,7.19527013646642,6.87933968902856,6.47945734244043,6.4153757552234,0,6.53060277089283,7.05304637966975,6.65076101356564,0,5.80566868928126,6.41002828889232,6.33101062478325,6.60780351224209,6.86606853248143,6.43051517849616,6.54291009429806,6.36667104140772,6.42700086097826,6.22125703284837,6.88187073486814,0,6.1097904931304,6.70506003959077,6.79620009999134,6.68651453981832,6.27824859351136,6.76992543216577,4.97872098317231,6.06477535254994,6.06938400939717,6.62572311061333,6.83752040363967,6.51567763082411,6.5151371382218,6.77990549854817,6.92063892690688,6.48215773872511,6.48181431532567,6.68246109932969,6.45914466717386,6.84009294210044,6.59149258652385,6.12774412725354,6.70908800653544,0,7.43520952748743,6.99352828159158,6.5178378459881,6.95389218538014,0,6.02946752104589,7.02458967500505,0,6.68491819646707,5.80527991158412
Slc25a5,7.13592433516278,6.4683857030418,6.9493256368882,6.60827821133755,7.00075935637714,6.69870958803059,6.38696307632725,6.85691523444309,7.09418034148391,6.76799399862299,6.26811734479759,6.53984802011491,6.93116345180224,6.74101601152615,6.79770841261527,6.67437265070484,6.74790420079089,6.6300592899557,6.82524474012165,5.63897822594981,6.87722195591162,7.37685141477017,6.73399443091973,7.27220618342047,0,5.27633301741845,6.93656768938142,6.73361557195705,6.38917897090129,6.60274238088727,6.75389631106857,7.29282935053828,6.32637980781451,6.49911619186855,6.85358136982099,6.25531026845549,6.47257840297866,6.53680713138715,6.64046504215949,6.66411413476273,6.54232968280264,6.60827098786808,6.84111908284831,6.50296423231315,6.92412178215711,0,6.1010803076909,6.64579222431537,6.88017567501861,6.73784132300107,6.33933676586052,6.32892202789581,6.70348577288461,7.07856673804782,6.84328944317063,6.68879335893439,6.74695026447111,6.38490357016965,6.71867088883945,7.00668140436026,7.11383322201647,6.31105643015936,6.85589067124184,6.74444004460994,6.70204725464001,6.83922678940639,6.50862505270137,6.71144617592581,6.64039770687215,7.06922328918827,4.74990874111387,6.9873260768326,6.42087904159891,6.14015223443543,6.60874183377314,5.95266062981861,7.2548101919865,0,6.84983623980031,0
Ndufa6,0,6.65865810344557,7.31413890366096,6.29428408262465,7.01373327922634,6.43609014301478,6.70835615722828,7.06700610187433,6.44011691401318,6.66145418421021,6.67301673598607,6.08536792688238,6.77777096553763,6.51246134609693,6.76264683585078,6.64285101420362,6.62078898164328,6.70252666070954,6.97417095289583,0,6.69948114637674,7.30920647731338,7.31115420017513,0,7.03667424700548,7.44393537506451,6.8784681016769,6.71889526259934,6.67203998223302,7.38577258201733,6.79481103061014,7.26538490739864,6.32298514972465,6.44011770617417,6.56588770700791,6.22452561238422,6.49342992752963,6.5707472395067,6.5742468447328,6.58713712158215,6.52743518075971,6.49391760737812,3.69427324953068,6.42301133155433,6.57685367264084,7.01175158878738,5.97015347784299,6.68997443340794,6.17543291570929,6.482043814026,6.26440054360353,6.65142925713704,6.64575716030027,0,6.58484485722412,6.40817962367077,6.82642504633283,6.57223018761819,6.76878867288923,6.88692944671973,6.66996229041957,6.59437901551238,6.73905288866924,6.96844964967365,6.32180341963479,6.54408080349505,6.71707109130668,6.70128529165589,6.57292258522329,6.96686219766822,6.19062751726711,7.12250580476024,6.65665538649348,6.95335781911105,6.95346072493993,6.94404600307439,0,6.50773404855498,0,5.71867002315083
Mrps21,0,6.54422618891636,6.64819098416887,6.09110185056256,0,6.45769508949835,6.63643390027643,0,5.08492532040227,6.68642507998218,0,6.20309100663392,0,6.05095901631468,0,6.60137025221466,0,6.85817052698432,6.59269316555677,6.87323520740272,6.79766077307844,0,0,7.3407670105861,7.58785088709337,0,6.91473916915426,6.12107776915143,6.36246043211895,7.34061024763023,0,0,5.98944677350332,5.08200274539242,6.38249913044855,6.27401988404531,6.05964178638714,6.38994610456803,6.45096769725075,6.31972313857704,5.82482765717633,0,0,6.42859828772103,6.62783519977129,6.93024784294989,5.95573689971813,6.78539572502983,0,6.34406671729361,6.08837273081399,5.73804953311768,0,0,6.8158621494475,0,6.67083094350188,6.22217883946165,5.61108729548247,6.76419942612511,7.0772045117428,6.39799451390414,0,6.81406755936257,6.4140198840821,6.64425661791172,6.00561282970684,6.52924627624619,6.78644844865772,0,0,6.58917187355965,6.58566842237786,6.95559500233636,6.86920491748711,0,7.15716641783999,0,0,6.73787476262397
Sftpd,5.54209900771606,6.62225265339342,7.31274215709573,0,3.78759892324923,0,5.32074896187567,5.51588163175823,5.4277796461361,3.50941737548462,6.22304584914126,3.9419863949845,7.05490734234509,5.24579961834654,0,5.87886606770098,0,0,0,0,0,0,7.35322750092381,0,0,7.47469046331236,0,0,6.61183474293531,0,0,0,0,0,0,6.16346988427255,6.42777678088824,6.65216233275109,6.68307386985426,0,0,5.623533671919,0,5.81237555672088,6.39411831485904,0,6.08149557583952,0,0,0,6.33255081941094,6.77277041930671,0,0,0,0,6.87317055120936,5.45454976047237,0,6.98534067474268,6.78094804544719,6.6111290800083,6.42051083191859,6.40191582445392,6.67705693849934,0,5.5813776716477,0,0,0,0,6.88832904022489,6.66018790818803,5.94679078764209,0,6.9696677628007,0,0,0,0
Cstb,0,0,0,0,6.55301846300674,6.52518687698429,6.78205221576644,6.92849343111979,6.88582196504822,5.03975515811906,6.43951841398466,6.21154067420939,6.90557170801292,0,6.82431642640815,6.48467510286953,6.35564200653629,0,6.5039551676868,6.63511397227872,5.87550237461836,7.02458729070599,6.95309118174579,0,0,0,6.82706584088776,5.49230625830829,6.22761599670703,7.43530567617344,6.39981585109829,7.2334412680334,6.27630931131246,5.87950755228844,5.93800270176772,6.2789929161961,6.40730013245442,6.42920988906814,0,5.54648204926189,5.9243976918413,6.60200500309809,6.85032868463172,6.44984101492955,6.6764660062759,0,6.08142740012765,0,6.85154275447213,6.80240047707648,6.20457340035218,6.67677975049871,6.45621238731561,6.03544005423672,6.62844597677414,6.7426987651028,6.7153653506789,6.40465026324205,5.7866116996427,0,6.57937544810384,6.46752419160738,6.45660517943113,3.73079588621237,0,6.29001677092665,6.67912728347017,6.50709451260196,5.67682308075576,0,7.35762561158841,7.0293591485013,6.39544410267338,6.91674088399429,6.8979216286596,6.73829096429693,6.94430126816373,7.68359162377376,6.85715979860287,0
Tst,7.28276762618863,6.5676934690936,0,6.43377452998507,0,6.60621769487809,5.17521867226063,6.89377090683446,3.83648059699861,0,4.27921969764245,0,6.6457775913499,6.94499698557796,0,4.58172162603043,6.64533925972209,6.65784389833861,0,0,6.80328186695283,0,0,0,7.04279566554084,6.94545203461801,0,6.44903599252554,6.59987572067738,2.5139916488635,0,6.80696949296597,6.61210858665999,7.11239450568461,0,5.74694419916616,6.57763230362212,6.21757242356232,6.61515259801005,6.39965313315146,6.21961282417093,6.57945745675655,0,6.34031938292268,5.81319776081063,6.99387142690397,6.04017755536952,6.55259578936757,0,6.6626291125452,6.34140235671284,6.5200915359636,5.84284729290137,0,0,6.59144764690865,6.62823054719723,5.63294759494769,6.81811846483415,6.88297486080495,6.76805130803804,0,6.75632256993303,6.82088590834856,5.45450467105846,6.75933340501001,6.76877267364965,6.60805008043756,0,0,6.56465957547593,6.85693460869122,6.48908173156847,0,0,6.40390729770473,0,7.07309513043574,6.43637111024779,3.48072850642524
Ndufb9,0,6.62644855723428,7.24077727868355,5.1169977950193,7.09491228588315,6.52709004396452,6.57288715469245,0,5.9426273310888,5.979126522341,6.79518185546136,6.36463202268501,7.06444737930875,4.60516289541406,5.42863141791159,6.68135924121173,6.46604633598027,6.50968541485386,0,7.03671862085327,6.79552022882871,0,0,0,0,7.49901514874016,6.61921052585431,6.32816621538997,0,0,5.52171352786,0,5.83749375198619,0,6.12061280700499,6.20033689212749,6.38744427239173,6.58332552713432,6.61530001089926,0,6.51254781937909,5.60459505941302,6.7726505054393,5.37678628427728,6.72370672687915,4.7260650789377,6.12037346725561,4.91696497465591,6.71901377835056,5.47763662944239,6.17018384206421,5.83162732325481,6.19210219193624,0,0,5.45885279347881,6.55003902032271,5.12242904993353,0,6.43890949597701,6.88659022310015,0,6.44483488540364,7.02442629598568,6.47531861900414,6.79656240890935,6.04200421706519,5.6910499460015,6.6399888128515,0,0,7.00508031623562,6.27243641966616,0,6.78790791764592,0,0,0,0,6.95935623805616
Muc1,7.2700612932986,6.39300463785275,7.17494280237157,4.92601968439983,7.01084778497903,5.76631714376363,6.49268142100178,0,0,6.14059204515585,0,5.8155482280143,6.69872367118442,6.75006946063869,6.85455920906287,6.57745598939805,5.83800535311488,6.20382496080099,6.8073836998669,4.22885476991399,0,7.21292759542866,0,0,0,6.69010737791155,2.51718108712069,6.5321459650272,6.56169300581693,7.07160859168176,6.69611718954783,0,6.34747766612876,0,6.40842719200318,6.14137209726896,6.36008846330407,6.53424643037869,6.77106950840849,5.83907879873109,6.61801779118088,6.60318740921667,6.68774475034747,6.29917166330302,5.4816135405261,6.94041541911324,5.93544385907881,6.67183214162096,6.66597804841136,6.21019906984697,6.31712001644895,6.43141766022822,6.73628612824887,6.71398679854849,6.13173891429597,0,6.869728543965,6.36617083702863,6.82790650054422,7.00768961679157,7.04813016106574,6.05419266844465,6.73759111313177,6.28179793183926,5.71046300749899,6.93281836592835,6.68144369817132,6.30917636904374,6.58037226114863,0,6.19243372670473,6.32070346561075,6.44168979574937,7.03593371214446,6.29022968684812,0,0,4.8292924162501,0,0
Pex16,0,0,0,0,0,0,0,0,7.08911919518467,0,0,0,0,0,0,0,0,0,0,0,6.78307946013759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27565783849741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25147388600788,0,0,6.70854297747477,0,0,0,0,0,0,0,0,0,0,0,0
Fance,0,0,0,0,0,0,0,0,0,0,0,0,6.56322229387921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554033458476,0,3.36259774125254,0,3.40096927861269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3978883389786,0,0,0,6.74132174543372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F3,7.13870707017593,0,0,4.06770214036496,5.84123046108544,0,6.90195381668703,4.06699191865213,0,3.56270608677542,6.13029342352785,6.31959902429114,0,6.63717694412621,0,6.06674271234723,6.21441409602744,6.00494456772865,5.54101870791125,6.01979410476317,6.79440503150964,0,0,7.54698346063496,6.01591027736733,0,6.73532439720878,6.56372391455535,6.47937887747065,4.52603741917731,5.12789448744892,0,6.88095563098928,0,6.52131748447751,6.30019539876151,6.63740157681421,0,0,6.74183141491628,0,6.79759957569777,6.41636250076047,6.37108158284318,0,6.80287622361898,5.94555715395962,0,6.60732070775469,6.81727477829128,6.06277436895264,6.55503481711621,6.7883055639461,5.2390058164298,0,3.68754017968466,0,6.66035654335841,0,0,0,5.36630494416397,0,0,6.67284471952333,0,5.73874137962233,0,6.26099530621127,6.58113074684727,0,0,6.59166171574754,0,6.68659835882967,7.11554827536607,0,0,6.54063028386136,6.4811542513995
Cog5,0,0,0,0,0,0,0,6.63721927676907,0,0,0,0,0,6.71538338256409,0,0,0,0,0,0,2.14655324324594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3901502482009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24661661601677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc51,0,0,0,2.67760162056876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16193615005024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03619407077231,5.02077734171667,0,0,6.1923436117451,2.36149963620209,0,0,0,6.66735598088987,0,0,0,0,0,0,0,0,0,6.77683857485679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myl12b,6.22007402283923,6.65186614544827,6.8049532712482,6.47192209687024,6.41617374894875,6.55895101867212,6.81131665045558,6.90736370550143,7.143038656061,6.6597180250606,6.68856971725981,5.87546145007841,6.52199587167,7.03658362793758,6.83598653692247,6.64545705049697,6.6070993352993,6.79510165985292,6.59582674789163,6.40274630610715,6.77785779939405,3.61427559486383,5.64153468461071,0,0,7.55699039371756,6.98442150151167,6.52167298229792,6.51280712821191,7.05453485988667,6.58819564431005,6.86741981629116,6.16918909430014,6.70799972185514,6.74597309190247,6.44645242753332,6.57321455924834,5.37996134533848,5.95858879104469,6.66642274525458,6.54753311364688,6.20839966212475,7.00537065194215,6.5257799899522,6.85170403193239,6.85558840983098,6.15177962995958,6.78401396323542,6.86082413891668,6.70511281440735,6.2857075501898,6.67441025213041,6.7911983295795,6.97145172460275,6.87131459310829,6.52718116934778,6.85347405412899,6.28813424739514,6.91660322767018,5.57864919036469,6.16513226014134,6.10762890744958,6.66428387667846,0,6.25824441885607,6.8382423950099,6.70180846329204,6.84445224212596,6.67133488556282,6.81920192406003,5.46064710268504,5.69933500379219,6.28207355688283,6.87101438252163,6.64739561743929,3.20211116033463,7.51416482483709,6.57128417073341,6.93017708791131,7.00450685419419
Crip1,5.57097593812404,6.57581447105212,0,6.3583888563504,6.99598037978278,5.14004054829415,6.1334503939663,0,0,6.00571407707794,6.47564562994584,6.31169011897095,4.78890473398352,7.03375100011141,0,0,5.99669247890676,6.81545175879159,6.79068692845528,6.70563324579665,6.72520682314565,0,5.10773748027088,0,0,5.19140495519506,5.09248727142498,6.64320198657211,6.50382437313086,0,6.52116985211324,7.11772173048787,6.66032831823258,7.16688524876467,6.72610931679379,6.15481903696951,5.18210816904739,6.34194653813814,6.51419989381347,0,5.84251532755212,0,0,5.52892947476243,6.81634368694174,6.83668964150984,6.18148652921662,5.44527691525662,6.72747146689014,6.78108775010972,6.11430780923697,6.28076955523945,0,0,6.93772688252329,6.37842698150549,6.74459439877749,5.17381798733178,5.67726808335293,0,0,6.3479936833449,6.3733362410049,0,0,6.26115307970591,6.65691635420676,0,0,6.91532110839205,0,7.17189087067644,0,6.30908130312617,6.9353161586985,0,7.06629499292725,0,0,6.18332271440576
Bcap31,0,6.22904483649142,0,0,0,6.38160793774808,0,6.94906159452223,0,5.85605409141624,0,6.19009192053882,0,0,0,6.74719613177829,6.68211778322546,0,6.8356744079975,6.65030332745002,0,0,6.92125918777188,7.51999192194433,0,0,0,6.15482828454448,6.64367769767538,0,4.94883458400181,6.78071105868236,6.80270458735712,6.55349259016213,0,6.43003186738513,0,0,6.37056970329121,0,5.38845063415746,6.14097118469453,0,5.34602939816341,3.7787256728517,0,6.13985287274839,5.41383073977172,5.33081382351748,6.64469019394367,6.18624907681661,6.661830628572,6.71497375884454,0,6.22085202409775,6.71461781467536,0,6.25166871789662,6.90331385128875,6.2969903733116,0,6.24418301508539,6.5432667548318,6.87722485128214,6.37661260931218,6.90316115751094,6.68971476089603,6.57772018664518,6.46400117627703,0,0,0,6.35430509421975,6.83203601516833,6.8338423107163,0,6.6573012928527,0,0,0
Mia1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39804767858234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50941555519661,6.11664119136007,0,0,0,6.82280468059203,0,0,0,0,5.96495736354343,0,0,0,6.2231424455618,0,0,0,0,6.36478161447679,0,5.89341246633108,0,0,0,0,0,0,6.15683262317763,0,0,0,0,0,0,2.20375222993478,6.57976078555297,6.96189051097745,0,6.81846907658258,0,7.59009548177183,0,0
Pmp22,6.79857313479654,6.32266654793059,5.13562496516195,6.40641357517625,0,6.6161920081935,6.43300038105877,2.75028390679957,6.42016605822526,6.00772115294105,6.54778200490229,6.47487531764492,4.53565675990856,6.84849703642208,6.62203405432866,6.52130128796058,6.57828637033567,6.00870221128555,6.33384550104336,6.87498642337248,6.79224582783758,7.18622252911094,7.06240994607342,7.43272544941412,0,0,6.85273019712376,6.50011854065377,5.51628718084116,0,6.6767862120708,6.99168530829345,6.5382500027409,6.94889434795618,6.62905358728339,6.31700660249521,0,6.08595642435637,0,6.65259660887122,6.49125479976764,0,6.76423295245084,5.86639681291511,0,6.84091720051627,0,6.84693086146623,6.76799573929144,5.94003042788576,0,0,0,6.99438398567531,6.60932168880266,0,5.45091295085527,0,6.49067054121838,1.92671877149416,0,6.36297302799419,0,0,0,0,6.62738995115159,6.87431028389044,6.39956618817782,6.73920445495914,0,0,0,0,2.84105826561317,4.81767394240663,0,5.40817406154693,7.01432621204513,6.90837037784323
Slc15a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21936199795327,0,0,0,0,0,0,0,0,0,0,0,7.30954350353302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54113821238383,0,0,0,0,0,0,5.28238465875767,0,0,0,0,0,0,7.70775399081982,0,0,0,0,0,0,0,0,0
Cyr61,7.48732757830326,6.17615232653367,0,0,6.32805991513347,6.31140077058837,6.50716326414492,0,6.31274037751702,6.14593113461627,6.47345141416214,6.53488658400056,6.3011003699075,0,6.73410778792742,6.47124121213552,6.54189661357143,6.46303819009148,0,4.03634636386109,6.81028179042167,6.99912767207519,6.88207115987808,7.09318666803369,5.74055203257603,0,0,6.47974053047119,6.09973830630561,0,6.46909685999958,6.48750112299453,6.58543457105539,0,6.42454903871796,6.23425210615312,6.58898076623786,6.10155638554258,0,6.66312858635838,5.50939569951557,6.55193432868325,6.8351676179008,6.37955836402425,6.41609450236487,5.84844391557015,6.16070460038521,5.95839211197685,6.70251008516629,6.72834095990392,6.39475324303047,6.47540012973609,6.70023283494689,6.73453657158574,6.73596290645463,4.57448330269338,0,6.61869459122188,6.58172593203058,5.29872322449332,0,6.3218988415853,0,0,6.66061707124906,6.8313190855482,6.24095402091812,6.82150345280614,6.77584514291441,6.88915349719739,7.24767639429051,6.96211810106501,6.6151901231548,0,6.58530935719972,6.6782550762023,0,0,6.87711737886879,0
Ier3,0,6.20497321863374,0,6.41088984370697,7.00232793877759,5.06155381916128,4.90205031336622,5.73442987094913,6.54488258048064,6.51393216864639,6.53935499848911,6.50709807307913,6.49838212572553,0,0,6.63458536619716,5.9902793245326,6.67049865617728,6.57971347238122,6.47416923878146,6.40653008681265,7.37697448923869,0,6.30371792817145,5.00031118510997,0,0,0,0,7.45830029022126,4.13327616056175,6.79086504827481,0,0,4.11631612636464,6.29411746009001,6.13798874852676,3.74321002679142,0,5.74441762110118,6.15286944872188,6.77801444318191,6.26553591429297,6.35368688660797,0,6.79975074714294,3.94757157884601,0,6.2100464078069,0,6.26690950802749,0,6.70169963630314,6.96080413575389,6.92400671464455,6.47618463737794,0,6.39095113083922,0,0,0,6.13915516975689,5.92232052344651,0,6.46057809467588,6.93433907896798,6.42382509059864,5.87223600390461,6.79807256081238,6.94164775295428,0,6.42815971997292,6.57241083877532,0,6.76989380390313,6.86963964759179,7.318861400143,7.26920161505547,6.8633150377001,0
Sepw1,4.17726231644973,6.55623193813281,6.59942255404704,6.44926343132744,0,6.57592127242354,6.72479430596853,6.9306665916193,6.9144758740142,6.67814898736321,6.73058709348711,6.22192037311831,6.82168721488711,6.19920082630619,2.83500741326399,6.44980463371279,6.59009375612075,5.89583244277297,3.03344052634558,6.4443289290705,6.80297950292837,7.26673050755812,0,0,7.4090613152241,0,6.66518429732832,6.39681482375669,5.97394330467238,0,4.93209660723145,7.15309069079607,6.29684443489422,7.16029440306654,6.56530451853262,6.2453850241037,5.45970593447799,6.11142135586285,6.54528622172858,6.78313809563738,6.4389398873818,6.32340715426372,6.79469295592367,6.30427679308141,6.42897249595433,6.92360803636538,6.00859406291133,6.48100049716321,6.08663745972644,6.421190560509,5.76773979268687,6.63140476401966,6.71822532919056,2.19591350518022,0,6.53925005904862,6.85021662578663,6.39127547956379,6.84600160331231,6.60606408154375,6.81156782517887,6.28363633641781,6.38533125034483,0,6.37567140721921,6.008135029503,6.55718486649939,6.87580273022362,6.72786996079035,6.97326985550982,0,6.33779865730588,6.57253292107989,6.75912906896121,6.62493724474759,6.63956796910106,0,7.46384127541439,6.76301312596405,6.87371291900928
Rnase4,0,6.51867002589181,0,0,0,6.35132084866895,2.76706808991532,7.14835305910306,7.03258881115496,0,0,6.47423250516448,0,6.39395574299334,0,6.02945348398262,6.68038373295375,0,6.20427275544078,0,4.23509125176361,0,0,0,0,7.55166614840475,6.24083745168927,5.80114742504856,0,0,6.49700986588084,0,6.65741634060544,6.80567006071066,0,6.3321211695088,0,6.67000703585832,6.62701800765981,4.6107678379558,2.30754155665781,0,0,0,6.90754647387177,4.97767926816169,0,0,0,6.40606107995603,6.08135991256928,6.61816311721829,6.48224007812459,0,6.78826569308372,6.20592788886284,6.62153160642416,0,5.95990279029781,7.05628657553505,7.02557828485397,6.29914207678123,6.7405947307883,6.95463712203328,0,0,6.4042967226001,0,6.47245727279369,0,7.18004195368751,6.09313400866544,0,0,0,0,0,0,0,0
Zswim7,6.27543638919548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85573989705128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7013503182694,0,0,0,0,6.3285917513148,0,6.9905447799325,0,0,0,0,0,0,0,0,0,0
Rpp21,5.34943935102302,6.58697517397323,0,6.28954223280968,0,6.33887102832298,6.48764760112043,6.80956117701529,6.73424915661152,6.53171542641614,0,6.18518789237536,6.90985223603967,6.92933066831203,6.40195365432888,0,6.62561018927,0,6.73442828311234,0,6.73568337598328,0,7.3778541692701,0,0,0,6.89342936668748,5.74528589561334,6.01118025978324,4.52021352513052,0,6.86420609165427,6.33355929378622,6.53508272925522,6.62278925828279,5.65099490723903,6.3647503020638,6.42735669387783,2.96571455149141,6.59382046008862,6.53839356890863,6.06801787472965,6.45883745629027,0,5.81312367696669,0,5.84687844200029,0,3.66797772333729,6.43366409277905,5.66596305025487,5.92033791885788,6.34052802184648,4.72642152691063,6.61876096437313,0,3.69338215930515,6.06915521152406,6.79341855805924,6.02012467798874,0,6.38285990350897,6.21846512169819,0,6.3775888258174,6.74791361273915,6.56785461131903,6.9913317280154,6.7360022093531,6.86038308414669,0,7.08288244353773,6.48780402688495,0,5.47677615216114,6.61171845052489,0,0,6.97705385522385,7.00636593333687
Dmkn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01008034265002,0,6.4667828688689,6.61258620663277,0,0,0,0,0,0,0,6.09149710711792,0,0,0,0,0,0,0,0,3.75302572505166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osgin1,0,0,3.41283466543693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27089847723293,0,0,0,0,0,0,0,6.08505834261175,0,0,0,0,6.78184924784464,0,5.06086335076487,0,0,0,0,0,0,5.61316443045354,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92182336732045,6.93027562349782,0,0,0,0,0,0,6.5962121271416,0,0,0,0,0,0,0
Sept2,6.86176401845266,6.37275835774258,4.65965469575509,6.43137461360796,7.1163740196569,6.31154622101569,6.67967285091227,7.01280131821396,6.86061422169075,6.58261812769437,6.69538664008648,6.23711343104534,6.686265106127,5.09029900625094,6.61489845985332,6.60524853750231,6.69525217329045,0,6.49429010337846,7.04888433888571,6.56854135131991,7.14193709208013,6.97136615762108,7.56027391025258,0,6.77202173944701,6.84883551960419,6.60936246806829,6.54522676785301,0,6.3964194758289,5.55278604362284,6.50129644821508,6.68114985787078,6.67729080161407,6.49088398622925,6.59187786590124,6.45232121352787,0,6.66042904125695,6.60720192206025,6.73135441628374,7.00881405097971,6.47119044786948,6.44915835999276,6.99845000023115,6.02041136516086,6.880528952193,6.83523017282009,6.82778406865324,6.18656386406033,6.54319912550169,6.62022966924789,7.27950881654743,6.65242767209404,6.64575101285911,6.16361156041731,6.3974999257877,6.8788728511811,6.54023174647847,6.7743884679405,6.5083351814161,6.54132119636183,6.85012655603493,6.30757843337876,6.79955761764733,6.63206872016394,6.69655976869263,6.57657745369316,7.04716812569837,6.0962656164269,6.60596305206504,6.27967596195772,5.7814981824886,6.98339866700934,6.70484249862086,7.50046224819071,0,6.95286043045112,6.97478430416877
